location,count
Carbon County,17
אבו דאבי,17
אפירוס (יוון ואלבניה),17
Yangtze River,17
שדה בוקר,17
המחוז היהודי האוטונומי,17
Amazonas,17
לוסנה,17
Skḁne,17
בקה אל ר'רבייה,17
أور يهودا,17
אגן הקוות נהר הנילוס,17
Arezzo,17
בדפורדשייר,17
הסה-נסאו,17
דוחה,17
Washington Territory,17
Missouri River,17
נצרת עילית,17
Gelsenkirchen,17
סטמפורד,17
מזרח לוס אנג'לס,17
הר חרמון,17
Gerona,17
European Free Trade Association countries,17
الجزيرة العربية، جنوب,17
Falkland Islands,17
Nijmegen,17
קבילה,17
"Antilles, Lesser",17
Missouri River Watershed,17
רודזיה וניאסלנד,17
Picardy,17
ולודבה,17
ירוואן,17
מחוז ונטורה,17
Leptis Magna (Extinct city),17
ערי הנזה,17
Comoros,17
גרנדה (ממלכה),17
Mari (Extinct City),17
الشارون,17
Saint Paul,17
"Israel, Northern",17
"רוסיה, צפון מערב",17
Mount Meron,17
קונאו,17
Chesapeake Bay Watershed,17
Angers,17
האיים האזוריים,17
Coahuila (State),17
Pomerelia,17
Irbil,17
מדבר מערבי,17
Dunhuang,17
ظفار,17
Besor River,17
New York Bight (N.J. and N.Y.),17
סבאח,17
וושינגטון (טריטוריה),17
דלתה של נהר פרל,17
עמק נהר אוואש,17
Nagasaki-shi,17
אנגליה המערבית,17
הרי האלפים הצרפתיים,17
عين حارود,17
عسفيا,17
Leningradskai︠a︡ oblastʹ,17
Bihar (State),17
רדאוץ,17
Bohemia (Czech Republic),17
Lublin (Voivodeship),17
מוצא,17
מורלוס,17
מרשה (עיר קדומה),17
Chiusi,17
האנובר,17
Barrow,17
Zhejiang Sheng,17
ריברסייד,17
Los Alamos,17
נשאטל,17
Cumberland,17
Potomac River Valley,17
Yotvata Region,17
Asmara,17
Kathmandu Valley,17
אגן היקוות נהר מקונג,17
שפיצברגן,17
הכף המערבי,17
מחוז קוק,17
וינשוטן,17
פריסלנד המזרחית,17
ברי סנט אדמונדס,17
הרי הקטסקיל,17
טורן,17
סיגטו מרמציי,17
סנט אלבנס,17
Qinghai Sheng,17
הורן,17
אור יהודה,17
אולימפיה (מקדש עתיק),17
מנצ'סטר רבתי,17
חמת גדר,17
Orkney,17
Cosa (Extinct city),17
ארכיפלג מלאי,17
Ural Mountains,17
Greater Manchester,17
זכרון יעקב,17
Zikhron Ya'akov Region,17
הר סנט הלנס,17
קישיניוב,17
"עדן, מפרץ",17
Koblenz,17
אגם סופריור,17
Red Sea Coast,17
Kfar Tavor,17
Kabylia,17
Stamford,17
ياغور,17
Nuzi (Extinct city),17
רוקיטנה (מחוז רינבסקה),17
Reggio Emilia (Province),17
Reichenau (Baden-Wurttemberg),17
ביטום,17
"Africa, Northwest",17
ארביל,17
Ariege,17
גלנטה,17
חצי האי דלמרווה,17
דהישה (מחנה),17
أندورا,17
Nahariya Region,17
עמק נהר קולקה (ארקיפה),17
הרקולנאום,17
ליסה,17
Jharkhand,17
Zarephath (Extinct city),17
ארצו,17
Flensburg,17
Transbaikalia,17
Pāṭa,17
Worcester County,17
מחוז האגמים,17
פושקין,17
איי פארו,17
מדינה,17
بيت شعاريم,17
דסאו,17
Hamah,17
גטבורג,17
منطقة حاضرة حيفا,17
Georgetown,17
אבידוס (עיר קדומה),17
אולדנבורג,17
Hertfordshire,17
Kafr Kama,17
קמברלנד,17
שונית המחסום הגדולה (קווינסלנד),17
Be'er Toviya,17
בית השטה,17
אנטילים הקטנים (איים),17
איוניה (טורקיה וייון),17
Vietnam (Republic),17
Olympia,17
أربيل,17
Olympia (Ancient sanctuary),17
אנדורה,17
בית דגן,17
חבל הבשור,17
Graubunden,17
Furth (Bavaria),17
ספולטו,17
אדפו,17
Kiryat Yam,17
Karelia,17
Dover,17
מנגואה,17
פרוזיה המערבית,17
Buri︠a︡tii︠a︡,17
צ'ינגהאי,17
יוגיאקרטה,17
פוטוסי,17
ברבנט צפון,17
Jura Mountains (France and Switzerland),17
ווינסטון-סיילם,17
Douglas County,17
ווקלוז (מחוז),17
أبو ظبي,17
Yellow Sea,17
נורת'המפטון,17
מעלות-תרשיחא,17
بيت جبرين,17
האינאן שנג,17
Herculaneum,17
סוז (ג'יאנגסו שנג),17
Winschoten,17
Derbent,17
Oldenburg,17
בורז',17
جزر القمر,17
מארקה,17
גויפוזקואה,17
קומורו,17
עמק המוות (קליפורניה ונבדה),17
Jefferson County,17
Tlaxcala (State),17
Ventura County,17
Friesland,17
מקנס,17
רייכנהיים (באדן-וירטמברג),17
Sardis (Extinct city),17
מחוז המערבי,17
שצ'וצ'ין,17
Colca River Valley (Arequipa),17
Meuse River Valley,17
Charente,17
פרספוליס,17
קיאה (אי),17
בומביי (מדינה),17
Catskill Mountains,17
Mishmar Ha'Emek,17
מחוז מיאמי-דייד,17
Saar River Valley (France and Germany),17
Mobile,17
Stanislav,17
כפר כמא,17
Gotland,17
Mojave Desert,17
סלפורד,17
חוסט,17
Yerevan,17
בלו הוריזונטה,17
חשבון,17
גוטלנד,17
"אנגליה, צפון מערב",17
בלק הילס (דקוטה הדרומית וויומינג),17
כנש (עיר קדומה),17
טיצ'ינו,17
Spoleto,17
מצפה רמון,17
הרפורדשייר,17
Debrecen,17
مكناس,17
אסמרה,17
Chapel Hill,17
נהר מיזורי,17
נווה המדבר דאח'לה,17
בוואריה העליונה,17
Tortosa,17
אגם באיקל,17
Valencia (Province),17
זמושץ',17
רג'יו אמיליה (מחוז),17
San Francisco Bay,17
Romagna,17
"Nigeria, Western",17
דנדרה,17
Pripet Marshes (Belarus and Ukraine),17
إكستر,17
איזר,17
Ticino,17
פסקוב,17
Helets,17
Yogyakarta,17
Malay Archipelago,17
Alicante,17
Mount Hermon,17
Gdańsk,17
ננסי,17
"Ontario, Northern",17
אגינה (אי),17
Saint-Omer (Pas-de-Calais),17
Nanggroe Aceh Darussalam,17
Novi Sad,17
"אוסטרליה, דרום-מזרח",17
אמדן,17
סומטרה בראט,17
Katowice,17
Brabant,17
تلمسان,17
קונסטנצה,17
אזור בוסטון,17
"Saint Lawrence, Gulf of",17
Canberra (A.C.T.),17
נובי סאד,17
Northern Region,17
תלמסן,17
ראש פינה,17
גואנשי,17
הריאנה,17
גרינסבורו,17
طيبة (مدينة مندثرة),17
Windsor,17
Mukacheve,17
Haryana,17
Bactria,17
קרטחנה,17
סוסנוביץ,17
جرن رامون,17
Guangxi Zhuangzu Zizhiqu,17
בקטריה,17
Rhône-Alpes,17
פרו (מלכות משנה),17
רוטווייל,17
Zeugma (Extinct city),17
הים הכספי,17
Furaidis,17
Peru (Viceroyalty),17
דלתה נהר ניז'ר,17
Tlemcen,17
ברנו,17
Arsuf (Extinct city),17
"Sūkās, Tall",17
רון-אלפ,17
בוטושן,17
לה פאס,17
קנברה (טריטוריית בירה אוסטרלית),17
נאגנו,17
ליאון (מחוז),17
ננגרו אצ'ה דרוסלם,17
Fārs,17
Natchez,17
ראדזין פודלסקי,17
Ladakh,17
Hohenzollern,17
קאיפנג שי,17
איתקה,17
Rottweil,17
هاريانا,17
גילאן (מחוז),17
Sosnowiec,17
מונקטש,17
شمال البلاد,17
ולפראיסו,17
מחוז ריברסייד,17
Cartagena,17
Cheju Island,17
Yangtze River Valley,17
"ינגצ'ה, עמק נהר",17
אתר דיר אל-מאדינה,17
Florida Keys,17
Botosani,17
Gīlān (Province),17
"תל ארשף, אתר",17
Black Forest,17
Emden,17
זאוגמה (עיר קדומה),17
Valozhyn,17
Sumatera Barat,17
Flint,17
Hull,17
Kaifeng Shi,17
קוצ'במבה (מחוז),17
Caspian Sea,17
קטוביץ,17
"France, Southeast",17
Connecticut River Valley,17
אזור מטרופולי מקסיקו סיטי,17
הוהנצולרן,17
Maluku,17
מאלוקו,17
Columbia River Watershed,17
וולוז'ין,17
פיאצ'נצה,17
Niger River Delta,17
كيريباس,17
Rosh Pinna,17
Grodno,17
גרודנה,17
Piacenza,17
Leon (Province),17
نهر المقطع,17
"Australia, Southeastern",17
Troy (Extinct city),17
עמק נהר קונטיקט,17
Mexico City Metropolitan Area,17
ג'ג'ו (אי),17
לוקרוי אפיזפיריאוי (עיר קדומה),17
Riverside County,17
Dayr al-Madinah Site,17
וינדזור,17
נאצ'ז,17
Cochabamba (Department),17
אגן הקוות נהר קולומביה,17
ברבנט,17
פלינט,17
Boston Region,17
פלורידה קיז,17
הרי האלפים הבווריים,17
יער השחור,17
Fayyūm,17
מפרץ סנט לורנס,17
חצרמות (מחוז),17
אזור הצפון,17
Middlesex County,16
עמק בית הכרם,16
הורב אם נקאר,16
פודלסיה (אזור),16
אוברלין,16
סן חואן,16
Chortkiv,16
Abidjan,16
Mariana Islands,16
Nizhnii Novgorod,16
רמת ישי,16
Ramat Yishay,16
שקמונה (עיר קדומה),16
Shikmona (Extinct city),16
Waterloo (Regional municipality),16
Chersonese (Extinct city),16
Berkshire County,16
רוסטוב על הדון,16
Shamal Sina',16
סבוי (צרפת ואיטליה),16
Wiener Neustadt,16
אשפנבורג,16
ברוקלין,16
تافيلالت,16
Bucks County,16
Stockport,16
אזור וושינגטון,16
Pacific Region,16
קורנוול,16
"מפרץ גואנטנמו, בסיס צי",16
ברנוביץ',16
Rijeka,16
דארפור אל-ג'נוביה (מחוז),16
British Indian Ocean Territory,16
Upper Lusatia,16
אטלנטיק סיטי,16
Torun,16
Kolomyia,16
Sagalassos (Extinct city),16
מז'יבוז',16
Ngorongoro Game Control Area Reserve,16
אזור פילדלפיה,16
Cornwall,16
Asiatic Russia,16
Speyer,16
Brisbane (Qld.),16
"Maine, Gulf of",16
لخيش,16
Piedmont (U.S. : Region),16
בורנאו מערב,16
Valley of the Kings,16
ווטרלו (מנהל אזורי),16
Yael River,16
Savoy (France and Italy),16
South Island,16
Alalakh (Extinct city),16
Sha'ar Ha'Amakim,16
בונייר,16
סוסיתא (עיר קדומה),16
ווילדברג (באדן וירטמברג),16
Minorca,16
הרי גלבוע,16
Los Angeles Region,16
אללח (עיר קדומה),16
פולאני (אימפריה),16
נחל יעלון,16
Daugavpils,16
Eastern Shore (Md. and Va.),16
כפר יאסיף,16
אבידג'אן,16
קאוקה (מחוז),16
תפילאלת,16
Sonora,16
Urumiyah,16
פיליפי (עיר קדומה),16
"אוקראינה, דרום",16
Fulani Empire,16
לוקסור,16
קרמן,16
Bonaire,16
Mikulov,16
קאשן,16
Kalimantan Barat,16
אזור שיקגו,16
Valle d'Aosta,16
Jura,16
מגידו (עיר קדומה),16
San Joaquin Valley,16
Darfur al-Janubiyah (Province),16
צ'ורטקוב,16
בינגן,16
Horb am Neckar,16
לוסטיה,16
מחוז מידלסקס,16
Hanoi,16
Rabat,16
רוסיה האסייתית,16
Medzhybizh,16
Colorado River Watershed (Colo.-Mexico),16
Rishon LeTsiyon Region,16
האנוי,16
Mistra,16
Aschaffenburg,16
רייקה,16
Evanston,16
Malmö,16
יוטה (טריטוריה),16
Green Bay,16
Mochlos Plain,16
Sussex County,16
Luxor,16
אוחריד,16
Rostov-na-Donu,16
Wolfenbuttel,16
Catamarca (Province),16
حسبان,16
טרטו,16
באלי,16
Ohrid,16
קטמרקה (מחוז),16
Mercer County,16
Greenville,16
בלומינגטון,16
Bay City Region,16
Bali,16
Jordan River Region,16
Philippi (Extinct city),16
Brooklyn,16
Białystok,16
בריסבן (קווינסלנד),16
קהאג'אראהו (הודו),16
Pozzuoli,16
Utah Territory,16
עמק סאן חואקין,16
Oberlin,16
Podlasie (Region),16
סוצ'אבה,16
Wildberg (Baden-Wurttemberg),16
סאות איילנד,16
מישור מוכלוס,16
נוישטט,16
Lecce,16
נינוה (עיר קדומה),16
החוף המזרחי (מרילנד ווירג'יניה),16
סגלסוס (עיר קדומה),16
Martin County,16
Tartu,16
Rutland,16
چديرا,16
סובאלק,16
אזור ראשון לציון,16
מיסטרה,16
אגנטה,16
Ṣaqqārah,16
Bingen,16
פוצואולי,16
מולוקאי,16
ואלה ד'אאוסטה,16
Susita (Extinct city),16
مغدال هعيمك,16
Chicago Region,16
Buriatiia,16
Oklahoma City,16
Washington Region,16
מיקולוב,16
שפייר,16
זגלמביה,16
צפון סיני,16
Marion County,16
رمات هشارون,16
Ajanta,16
Atlantic City,16
Coahuila and Texas,16
Molokai,16
אגם ויקטוריה,16
ניז'ני נובגורוד,16
שער העמקים,16
אזור ביי סיטי,16
Cherokee County,16
אזור עמק הירדן,16
אבנסטון,16
בארו,16
Dishon River,16
"Ukraine, Southern",16
Freiberg,16
Baranavichy,16
Saipan,16
לצ'ה,16
וליקי נובגורוד,16
חרסונס (עיר קדומה),16
נאות סמדר,16
Pécs,16
Bouches-du-Rhone,16
גרינוויל,16
Putnam County,16
סאיפאן,16
אוקלהומה סיטי,16
Georges Bank,16
קואווילה וטקסס,16
Tafilalt,16
Philadelphia Region,16
Lusatia,16
Yangtze River Gorges,16
אגן הקוות נהר קולורדו (קולורדו-מקסיקו),16
Cauca (Department),16
Sakhalin (Sakhalinskai︠a︡ oblastʹ),16
Palestine,16
פאודוסיה,16
Jerusalem (Latin Kingdom),16
Guanajuato (State),16
המדאן,16
Oholo,16
Gilboa Mountains,16
דוינסק,16
לוסיטניה עליונה,16
אזור האוקיינוס השקט,16
"Victoria, Lake",16
Camargue,16
אזור לוס אנג'לס,16
טובלו,16
סטוקפורט,16
Hatsor Hagelilit,16
ז'ורה,16
"Silesia, Upper (Poland and Czechoslovakia)",16
פרייברג,16
סונורה,16
Mamshit (Extinct city),16
Gran Chaco,16
איווה סיטי,16
אזור האגמים הגדולים (אפריקה),16
"Arava, Northern",16
מחוז פרינס אדוורד,16
אוהל,16
Antalya,16
Gevaudan,16
אנטליה,16
Masovia,16
גראן צ'אקו,16
וייטנאם הדרומית,16
נחל תנינים,16
ערבה צפונית,16
אלמה יטה,16
"גינאה, מפרץ",16
Olbasa (Extinct city),16
Aleksander River,16
מזוביה,16
Prince Edward County,16
אומסק,16
Telšiai,16
נחל אלכסנדר,16
Hadramawt (Province),16
Guadalquivir River Valley,16
Edmonton,16
"Vietnam, Southern",16
Omsk,16
אדמונטון,16
ממשית (עיר קדומה),16
Alma-Ata,16
Great Lakes Region (Africa),16
בלקסבורד,16
עמק חפר,16
Tanninim River,16
סוביבור,15
Makhtesh Yeruḥam,15
פרז'וס,15
עמק נהר פרייזר,15
Darjeeling (District),15
Apulia,15
נסאו,15
מוקצ'בו,15
Binyamina-Giv'at Ada,15
Irkutsk,15
Ingria,15
מכבים-רעות,15
אלוני אבא,15
Dolomite Alps,15
Clairvaux,15
Fairfax County,15
מחוז ולדימיר,15
Santa Barbara Channel,15
אמבון,15
Hanau,15
Bas-Rhin,15
בוטרימוניס,15
Brescia (Province),15
Gerona (Province),15
מדרס (נשיאות),15
פיוטרקוב,15
חבל תענך,15
ג'יאנגשי (מחוז),15
Camden,15
Kosovo,15
مخيم رفح,15
בארו קולוראדו (אי),15
Odenwald,15
Kedah,15
נורפולק (אי),15
Daliyat al-Karmil,15
Dartmoor,15
פרנקפורט דאודר (מחוז),15
Nabeul,15
Kānchīpuram,15
Monte San Savino,15
Chios,15
HaZorea,15
Murray River Valley (N.S.W.-S.A.),15
Calatayud,15
מחוז קולפקס,15
הומל,15
Bonyhád,15
הדבי (עיר קדומה),15
סנטה קרוז (מחוז),15
Prince George's County,15
Tok Island,15
Udine (Province),15
אזור גרנד קניון,15
מדבר צ'יהוהאון,15
Torcello,15
קאנפור,15
"Naples, Bay of",15
פרתיה,15
אופנבורג,15
إفرات,15
Kippenheim,15
פופאיאן,15
אזור אשקלון,15
רובה,15
Nitra,15
צ'זנה,15
אזור קינגסוויל,15
אוסטרהא,15
Taurus Mountains,15
מחוז סן ברנרדינו,15
קפרי,15
Cesena,15
מחוז קסטר,15
Miedzyrzec Podlaski,15
מנדוזה,15
Perry County,15
Saint Vincent,15
Gubbio,15
الجزيرة (العراق وسوريا),15
Ramat Gan Region,15
נויס,15
חוף הים האגאי (טורקיה),15
גרייפסוולד,15
בארן,15
German East Africa,15
הרי הינדו כוש (אפגניסטן ופקיסטן),15
איי מידוויי,15
Tenerife,15
טנריף,15
Amazon River,15
Oaxaca de Juárez,15
תרמוס,15
צעדה,15
Komarno,15
אכאיה,15
Donegal (County),15
سانت كيتس ونيفيس,15
מישור סרנגטי,15
Apamea ad Orontem (Extinct city),15
Butrimonys,15
ליאונינג (מחוז),15
Kinneret (Kevutsa),15
ג'וס,15
פרפיניאן,15
صفرو,15
רוצ'דייל,15
Lorca,15
מחוז וורן,15
מדינות דוברות פורטוגזית,15
גרלה,15
Sullivan County,15
Catania,15
كوسوفو,15
Hindu Kush Mountains (Afghanistan and Pakistan),15
Adirondack Mountains,15
משמר העמק,15
Carpinteria,15
Perpignan,15
כפר תבור,15
אזור גארהוואל,15
Saint Lawrence River Valley,15
Tarnobrzeg,15
אפוליה,15
ערערה,15
Orleans,15
פיום (מחוז),15
Petrozavodsk,15
Haithabu (Extinct city),15
סבאלברד,15
נור (מחוז),15
קבוצת שבע המדינות,15
Wetzlar,15
Santa Monica,15
מחוז החוף,15
רימיני,15
"אומת הצ'רוקי, אוקלהומה",15
Sabbioneta,15
לאמו,15
דיסמל סוומפ (קרולינה הצפונית ווירג'יניה),15
Shlomi,15
ברונסוויק,15
Spring Place,15
"Thrace, Western",15
ברזיליה,15
Yamit Region,15
Pitcairn Island,15
חורוסטקוב,15
Northumbria (Region),15
Otavalo,15
Puget Sound Region,15
Segovia,15
Colorado Plateau,15
מגדל,15
קרייסטצ'ורץ',15
Lodz,15
Otranto,15
קאנצ'יפוראם,15
Moesia,15
קוסובו,15
Busra al-Sham,15
אמתוס (עיר קדומה),15
פאסטום,15
Canadian Rockies (B.C. and Alta.),15
גילאן,15
אלטונה,15
מדבר מוהאבי,15
פורגרה,15
וינוגרדוב,15
Sistan (Iran and Afghanistan),15
לוסקה,15
T'bilisi,15
גיינסוויל,15
ساو تومي وبرنسيبي,15
קאלי,15
מדינות האגמים,15
منطقة إيلات,15
Tipasa,15
מורסיה,15
Chaco,15
גותה,15
הרארה,15
Husiatyn,15
כלקיס,15
Serengeti National Park Region,15
Kingsville Region,15
אימפריה פני-יבשתית (צפון מערב פסיפי),15
סטרכוביצה,15
Cali,15
Béarn,15
سهل حرود,15
Laredo,15
Troodos Mountains,15
ברצלונה (מחוז),15
סירט,15
Yehud,15
מונטה קרלו,15
גילת,15
منطقة عين جدي,15
Independence,15
שאאנשי (מחוז),15
Konigsberg,15
Landsberg am Lech,15
ז'ירונה (מחוז),15
בולדר,15
Dubno,15
Auxerre,15
Monroe,15
Morgan County,15
הונזה,15
לנדסברג אם לך,15
